"user","weekday","daytime","stress","valence","arousal","n_traj","speed","accuracy","clicks","wheels"
"lx7xaldoo8rvm5g2loqn","Wednesday","afternoon",0,5,4,29,0.283615338863969,0.613540094667766,0.00662778366914104,0.00782078472958643
"lx7xaldoo8rvm5g2loqn","Thursday","morning",0,5,3,138,0.282270319895686,0.637907311917513,0.00828636794821718,0.00460353774900954
"lx7xaldoo8rvm5g2loqn","Thursday","afternoon",0,5,5,29,0.207644263596346,0.614811864800652,0.00709334193132355,0.031113977107851
"3nodks6dyzuxjv1cdvd1","Tuesday","afternoon",1,1,7,23,0.430223960071922,0.642110612837239,0.00504885993485342,0.00553745928338762
"lx7xaldoo8rvm5g2loqn","Friday","morning",0,5,5,5,0.661768758176626,0.646946841788879,0.0102476515798463,0
"lx7xaldoo8rvm5g2loqn","Monday","morning",0,6,3,125,0.354722168015022,0.678925879703802,0.0107307692307692,0.00373076923076923
"lx7xaldoo8rvm5g2loqn","Monday","afternoon",0,5,4,65,0.387280884179627,0.670763294394396,0.00970810950747524,0.00673095592518284
"lx7xaldoo8rvm5g2loqn","Tuesday","afternoon",0,5,3,94,0.266119254689545,0.613769000099894,0.00494823386114495,0.0218483556638246
"lx7xaldoo8rvm5g2loqn","Wednesday","morning",0,7,2,33,0.410780119641909,0.676342505215603,0.00826864664191698,0.00641241984475194
"lx7xaldoo8rvm5g2loqn","Wednesday","afternoon",0,5,3,160,0.299129433256444,0.658693041186453,0.00950234843754242,0.00841636575896614
"lx7xaldoo8rvm5g2loqn","Thursday","morning",0,6,2,100,0.255670056196005,0.61344042652277,0.00654233719356294,0.012934275830952
"mssqxgpabidynep6uxte","Friday","afternoon",0,4,4,15,0.512176328705624,0.724543284308242,0.00526592943654555,0
"mssqxgpabidynep6uxte","Monday","morning",1,3,6,2,0.361965634615548,0.635448916408669,0.00201207243460765,0
"mssqxgpabidynep6uxte","Tuesday","afternoon",1,3,5,63,0.320093756828617,0.673964566983082,0.00740365111561866,0
"3nodks6dyzuxjv1cdvd1","Wednesday","morning",1,3,5,249,0.359756219228322,0.615980483381426,0.00552991179562177,0.0119890925155767
"mssqxgpabidynep6uxte","Friday","afternoon",0,3,4,25,0.276817757023935,0.665470838774068,0.00345477386934673,0.0086892797319933
"mssqxgpabidynep6uxte","Monday","morning",0,4,4,14,0.530096537977985,0.706497262971443,0.00525624178712221,0
"mssqxgpabidynep6uxte","Monday","afternoon",0,5,3,5,0.287467819345896,0.652375542306522,0.0113960113960114,0
"mssqxgpabidynep6uxte","Tuesday","morning",0,4,5,1,0.123115786674705,0.682692307692308,0.00431034482758621,0
"mssqxgpabidynep6uxte","Tuesday","afternoon",1,3,5,30,0.319469002288181,0.662486524706477,0.00622816345131399,0.00243050281026887
"mssqxgpabidynep6uxte","Wednesday","afternoon",0,4,5,145,0.392525268540951,0.6811251757138,0.00713398515876302,0.0120385999554126
"mssqxgpabidynep6uxte","Thursday","morning",1,3,6,65,0.284958693877243,0.66759983414782,0.00639020169074086,0.00605737868601478
"mssqxgpabidynep6uxte","Thursday","afternoon",0,4,5,2,0.688047363661447,0.761274158911954,0.0126984126984127,0
"mssqxgpabidynep6uxte","Friday","afternoon",0,4,4,43,0.295582758807961,0.683138293077296,0.00556779955921587,0.00173993736225496
"mssqxgpabidynep6uxte","Wednesday","morning",0,4,5,19,0.40762916853362,0.687868084304939,0.00704934541792548,0
"3nodks6dyzuxjv1cdvd1","Wednesday","afternoon",1,1,7,171,0.368054316626421,0.623895794577862,0.0053119398417348,0.0154767629956718
"mssqxgpabidynep6uxte","Wednesday","afternoon",0,5,5,4,0.416147700771992,0.673527187097244,0.00809248554913295,0
"mssqxgpabidynep6uxte","Monday","morning",0,5,5,37,0.337490730132263,0.668604205507931,0.00893886966551326,0
"mssqxgpabidynep6uxte","Tuesday","morning",0,4,5,15,0.285410979561911,0.651513464165568,0.00786163522012579,0
"mssqxgpabidynep6uxte","Tuesday","afternoon",1,3,5,53,0.370267585719765,0.653443528711578,0.00640737410071942,0
"mssqxgpabidynep6uxte","Wednesday","afternoon",0,4,5,135,0.330234174164685,0.669724387283271,0.00450369763811766,0.0013818163207861
"mssqxgpabidynep6uxte","Friday","morning",0,5,3,148,0.374296358378245,0.679564905161606,0.00568894838115954,0.00379263225410636
"mssqxgpabidynep6uxte","Monday","morning",0,4,5,34,0.380108968985853,0.699440347442485,0.00880520184231915,0
"mssqxgpabidynep6uxte","Tuesday","afternoon",0,4,5,56,0.316100745481786,0.684491634528916,0.00458740949538496,0.00696401923395788
"mt69ocnzmo27xabrzfb2","Thursday","morning",0,5,3,74,0.38579809354702,0.579099233762947,0.00795375950992985,0.000889240193656753
"3nodks6dyzuxjv1cdvd1","Thursday","morning",0,4,4,172,0.246992456667244,0.544034247575742,0.0047478981865345,0.0217940107001413
"mt69ocnzmo27xabrzfb2","Friday","afternoon",0,4,5,180,0.436383851568942,0.634194395621197,0.00609852372305992,0.0025262493092287
"mt69ocnzmo27xabrzfb2","Monday","afternoon",0,4,4,76,0.369300950462958,0.615320543139063,0.00883626402756914,0
"mt69ocnzmo27xabrzfb2","Tuesday","afternoon",0,4,4,28,0.425988267632853,0.633773038128305,0.00532565042779815,0
"mt69ocnzmo27xabrzfb2","Wednesday","morning",0,4,3,134,0.35029885949591,0.613148363714296,0.00552612233516692,0.00550077315014322
"mt69ocnzmo27xabrzfb2","Wednesday","afternoon",0,4,3,19,0.428636358911212,0.622684231410511,0.00622033065968244,0
"mt69ocnzmo27xabrzfb2","Thursday","morning",0,4,4,86,0.392428601400242,0.618755726530267,0.00442198357548958,0.00781743524952622
"mt69ocnzmo27xabrzfb2","Friday","morning",0,4,4,81,0.325913085918487,0.608591581437098,0.00792568604056588,0.00144878131924322
"3nodks6dyzuxjv1cdvd1","Wednesday","afternoon",0,4,5,102,0.29733642172384,0.643124760699948,0.00985164129122698,0.00206378256298431
"mt69ocnzmo27xabrzfb2","Friday","afternoon",0,4,4,98,0.406047426063736,0.618417413559886,0.00995199625336612,0.00522967646255317
"mt69ocnzmo27xabrzfb2","Monday","morning",0,4,4,33,0.367844952309716,0.612382096941484,0.00713632204940531,0
"mt69ocnzmo27xabrzfb2","Tuesday","morning",0,4,4,204,0.302016002730268,0.577690849736062,0.00837310068214422,0
"mt69ocnzmo27xabrzfb2","Wednesday","morning",0,4,4,96,0.346439718314634,0.615674683008726,0.00561719349661573,0.00268648384620752
"mt69ocnzmo27xabrzfb2","Thursday","afternoon",0,4,4,202,0.290336456089053,0.604626436239831,0.00908025194222019,0.00242404975262771
"mt69ocnzmo27xabrzfb2","Tuesday","morning",1,3,5,154,0.302847365679783,0.608022563895714,0.00798158096699923,0.000644666155026861
"mt69ocnzmo27xabrzfb2","Thursday","afternoon",0,4,4,59,0.385829964464232,0.627734847081649,0.00644102813392477,0.0015798748253023
"mt69ocnzmo27xabrzfb2","Monday","afternoon",0,4,5,110,0.375349324202317,0.640457378450424,0.00765041926970234,0.000935422443457054
"mt69ocnzmo27xabrzfb2","Thursday","afternoon",0,3,4,151,0.344359088006032,0.627710626444227,0.00764638106211375,0.00185922279250026
"3nodks6dyzuxjv1cdvd1","Weekend","afternoon",0,5,3,7,0.306067329479388,0.624099357741561,0.00925925925925926,0
"mt69ocnzmo27xabrzfb2","Friday","afternoon",0,4,4,53,0.335648748559873,0.605630259849217,0.00397989107666527,0.00151864264767491
"mt69ocnzmo27xabrzfb2","Monday","morning",0,4,4,45,0.394363245863279,0.64544454601472,0.00571587899065942,0.00432176216366932
"mt69ocnzmo27xabrzfb2","Tuesday","afternoon",0,4,4,107,0.305796326171302,0.570280456540223,0.00759211016002977,0.00219575735020469
"mt69ocnzmo27xabrzfb2","Thursday","morning",0,4,4,89,0.47027791757237,0.668041837774626,0.00679157844273101,0.00171786984139667
"neiucbfw4qwdabnw8ybl","Tuesday","afternoon",0,4,3,43,0.124418639833149,0.616434871652627,0.00973971452560873,0.00151133501259446
"neiucbfw4qwdabnw8ybl","Wednesday","morning",0,3,2,121,0.211104966032525,0.656166147353197,0.0082379636937648,0.0187943962115233
"neiucbfw4qwdabnw8ybl","Wednesday","afternoon",0,4,3,44,0.254728230520371,0.643400888647964,0.00656909069955054,0.00668433790480581
"neiucbfw4qwdabnw8ybl","Thursday","morning",0,5,3,93,0.322839123440701,0.676048294896535,0.001828396662345,0.02692729629999
"neiucbfw4qwdabnw8ybl","Friday","morning",0,6,2,70,0.23124417585897,0.666705761313267,0.00596910112359551,0.0167837078651685
"neiucbfw4qwdabnw8ybl","Friday","afternoon",0,5,3,8,0.689113095869496,0.772292127587094,0.00996677740863787,0.0681063122923588
"neiucbfw4qwdabnw8ybl","Monday","morning",0,6,2,50,0.27281820814908,0.651577844071106,0.00596534419089101,0.00719628823028122
"neiucbfw4qwdabnw8ybl","Tuesday","afternoon",0,6,2,103,0.171383278919438,0.668554595306431,0.0079224572895459,0.00225723643445162
"neiucbfw4qwdabnw8ybl","Thursday","morning",0,5,3,38,0.362744812714545,0.671555690265127,0.00674086847468255,0.0857501175732873
"neiucbfw4qwdabnw8ybl","Friday","morning",1,3,6,16,0.237828433929682,0.630528667801776,0.0103750997605746,0.00678371907422187
"neiucbfw4qwdabnw8ybl","Monday","afternoon",0,3,4,47,0.275382949830614,0.671817201370475,0.00848990953375087,0.0421711899791232
"neiucbfw4qwdabnw8ybl","Tuesday","morning",0,5,2,94,0.260270085322681,0.657948375204847,0.00636764788024353,0.0468077975758253
"3nodks6dyzuxjv1cdvd1","Thursday","morning",0,4,3,60,0.292529802720511,0.584266242811186,0.0076820569099318,0.0205377439836952
"neiucbfw4qwdabnw8ybl","Wednesday","morning",0,5,3,87,0.210954790943906,0.661683093042143,0.0107451734078798,0.00366908360269066
"neiucbfw4qwdabnw8ybl","Wednesday","afternoon",0,6,3,176,0.200722878622543,0.648363821845783,0.0102851286556129,0.00300135426960946
"neiucbfw4qwdabnw8ybl","Thursday","morning",0,5,6,229,0.238546626269916,0.662864976807347,0.00742306168273676,0.00583806630563994
"neiucbfw4qwdabnw8ybl","Thursday","afternoon",0,5,5,111,0.210896486940721,0.661988794558978,0.00930829722355962,0.0027817899748569
"neiucbfw4qwdabnw8ybl","Friday","morning",1,3,5,141,0.24081856037588,0.660014966550127,0.00628001477650536,0.0121906169190986
"neiucbfw4qwdabnw8ybl","Monday","morning",0,4,4,108,0.16525035108282,0.648294708823073,0.00549399385417637,0.00670453487289319
"neiucbfw4qwdabnw8ybl","Monday","afternoon",0,4,3,70,0.245457875329516,0.639900474330535,0.00649763401370153,0.0390564305388799
"neiucbfw4qwdabnw8ybl","Wednesday","morning",1,2,6,19,0.259184534841167,0.688914155142918,0.0104858441104509,0.00139811254806012
"neiucbfw4qwdabnw8ybl","Friday","morning",1,2,5,17,0.222778140613721,0.629326175466436,0.00557724484104852,0.0276073619631902
"neiucbfw4qwdabnw8ybl","Friday","afternoon",0,4,4,97,0.283726678937438,0.647346075099855,0.00793093062945487,0.0132014857945989
"neiucbfw4qwdabnw8ybl","Monday","morning",0,5,3,140,0.222996832734869,0.648464889343843,0.00459073191857947,0.0279774794283239
"neiucbfw4qwdabnw8ybl","Tuesday","morning",0,4,4,50,0.184283157576638,0.615461122763734,0.00537672951466055,0.0061653165101441
"neiucbfw4qwdabnw8ybl","Wednesday","morning",0,5,3,41,0.246998899902962,0.652965741355274,0.003902350485525,0.00480987385425175
"neiucbfw4qwdabnw8ybl","Thursday","morning",0,5,3,23,0.331563991276263,0.611703243623751,0.00963855421686747,0.00783132530120482
"neiucbfw4qwdabnw8ybl","Friday","morning",0,4,5,72,0.288384439358036,0.648933812393253,0.00891869978624604,0.00331687182133117
"neiucbfw4qwdabnw8ybl","Monday","morning",0,6,3,38,0.316891033266722,0.675081406371225,0.00892985741034135,0.000432089874693936
"neiucbfw4qwdabnw8ybl","Monday","afternoon",0,5,3,11,0.361460485871783,0.689591213322058,0.0107991360691145,0.0167386609071274
"neiucbfw4qwdabnw8ybl","Tuesday","morning",0,5,5,30,0.286880974860463,0.633786532525,0.00544310256846402,0.0113964960027216
"1e6hi9l7oy39vft7zebt","Tuesday","morning",0,3,3,6,0.386656568885199,0.699584092807777,0.00727513227513227,0.00727513227513227
"3pjyt7ghofdtnl2r7m1h","Monday","morning",0,4,2,27,0.281011398081771,0.611145467252994,0.0147768395657419,0
"neiucbfw4qwdabnw8ybl","Tuesday","afternoon",0,6,2,49,0.30548272492839,0.687776305297432,0.0103334899013621,0
"neiucbfw4qwdabnw8ybl","Wednesday","morning",0,5,3,15,0.305024933460868,0.732345124958176,0.00970873786407767,0
"neiucbfw4qwdabnw8ybl","Wednesday","afternoon",0,5,3,124,0.293882065946451,0.646521517730161,0.00919629918626686,0.0130977594471073
"neiucbfw4qwdabnw8ybl","Thursday","afternoon",0,4,4,316,0.294946175970933,0.661381525915788,0.00736971398490963,0.000955333294340138
"3pjyt7ghofdtnl2r7m1h","Tuesday","morning",0,4,3,56,0.274299707956536,0.643078325179981,0.0083619933913278,0.00330433609818599
"o9uqhqxazfdusbzalrdp","Thursday","morning",0,5,4,37,0.30949699041196,0.589909187241066,0.00430636727160874,0.00561365733620425
"o9uqhqxazfdusbzalrdp","Thursday","afternoon",0,5,3,231,0.2676238023036,0.561577998157731,0.00406773393322137,0.0235127347806659
"o9uqhqxazfdusbzalrdp","Friday","morning",0,5,2,127,0.245285398064328,0.596519199696845,0.00482981265410915,0.0195480312158418
"o9uqhqxazfdusbzalrdp","Friday","afternoon",0,5,3,5,0.397953904022212,0.640352269692975,0.00548754748839173,0.0164626424651752
"o9uqhqxazfdusbzalrdp","Monday","morning",0,5,5,117,0.213707503465623,0.549249092017114,0.00535992723492724,0.00012993762993763
"o9uqhqxazfdusbzalrdp","Wednesday","morning",0,4,4,86,0.241782111791139,0.529636930440978,0.00274063067525177,0.0123823675086677
"o9uqhqxazfdusbzalrdp","Wednesday","afternoon",0,5,3,62,0.246705368396465,0.571518550371107,0.00426270918850647,0.00131565098410694
"o9uqhqxazfdusbzalrdp","Thursday","morning",0,5,3,34,0.28665690630263,0.618444600572114,0.00540999257452,0.00424313143099608
"3pjyt7ghofdtnl2r7m1h","Wednesday","morning",0,4,4,86,0.336087343099637,0.641817365299927,0.00883002207505519,0.00405703716961995
"o9uqhqxazfdusbzalrdp","Thursday","afternoon",0,4,4,42,0.312788758878192,0.56290464806975,0.00687030969242152,0.0177571081281049
"o9uqhqxazfdusbzalrdp","Monday","morning",0,5,4,33,0.31949965515707,0.572758285367093,0.00451770451770452,0.0245421245421245
"o9uqhqxazfdusbzalrdp","Monday","afternoon",0,4,2,38,0.275812169009898,0.536518200595732,0.00472459091956672,0.00933394791426596
"o9uqhqxazfdusbzalrdp","Tuesday","morning",0,5,3,155,0.216077766597827,0.513444228909842,0.00574432341624668,0.0110822088549287
"o9uqhqxazfdusbzalrdp","Wednesday","morning",0,6,5,72,0.290147330061828,0.577568246914768,0.00563331203902666,0.00383297520181195
"o9uqhqxazfdusbzalrdp","Friday","afternoon",0,5,2,69,0.165496261184498,0.461111238454206,0.00571962180459904,0.0033850822925178
"o9uqhqxazfdusbzalrdp","Monday","morning",0,4,4,67,0.203899385447897,0.546854044259781,0.0029854310962503,0.0249980097126025
"o9uqhqxazfdusbzalrdp","Wednesday","afternoon",0,5,4,112,0.285834222687177,0.54607711148864,0.00385199019493405,0.00186763160966499
"o9uqhqxazfdusbzalrdp","Thursday","afternoon",1,3,5,48,0.23140690056944,0.549522244960197,0.00353789631242346,0.00891277724860525
"o9uqhqxazfdusbzalrdp","Friday","afternoon",0,6,2,54,0.254660851035929,0.542067881685577,0.00522648083623693,0.000480595938964316
"3pjyt7ghofdtnl2r7m1h","Wednesday","afternoon",1,2,5,114,0.256951955747552,0.602456836112319,0.00827827748149327,0.0115418291809281
"o9uqhqxazfdusbzalrdp","Monday","morning",0,4,4,2,0.745204211077369,0.663341274568195,0.00630252100840336,0
"o9uqhqxazfdusbzalrdp","Tuesday","morning",0,5,3,19,0.311093581435071,0.612202536958662,0.00460122699386503,0
"o9uqhqxazfdusbzalrdp","Wednesday","morning",0,4,4,23,0.311187869551221,0.583885320243955,0.00361710373336778,0.00684666063816044
"o9uqhqxazfdusbzalrdp","Friday","morning",0,5,2,109,0.320740613445158,0.605292049024879,0.00473499794816756,0.00703936361627577
"o9uqhqxazfdusbzalrdp","Friday","afternoon",0,6,2,54,0.221486552476266,0.52308920102393,0.00418172797505139,0.000141753490679708
"o9uqhqxazfdusbzalrdp","Tuesday","morning",0,4,4,162,0.30606120244664,0.562991987398149,0.00640294483616757,0.0398952716715056
"o9uqhqxazfdusbzalrdp","Tuesday","afternoon",0,5,4,51,0.314743478200003,0.565689388006581,0.00387178673437004,0.00463344969850841
"o9uqhqxazfdusbzalrdp","Wednesday","morning",0,6,3,18,0.470968161299296,0.60681220265332,0.00689375506893755,0.00871857258718573
"o9uqhqxazfdusbzalrdp","Thursday","afternoon",0,6,1,82,0.265910474715364,0.577177747296535,0.00507968513707395,0.029663810151615
"o9uqhqxazfdusbzalrdp","Monday","morning",0,5,3,20,0.412804744302053,0.605552602537387,0.00282926829268293,0.0137560975609756
"3pjyt7ghofdtnl2r7m1h","Monday","afternoon",0,4,4,34,0.435196853747676,0.66248556560941,0.0121362083186049,0.00294568163072935
"o9uqhqxazfdusbzalrdp","Tuesday","morning",1,1,5,52,0.28094952537788,0.588152106452056,0.00483668341708543,0.0525125628140704
"o9uqhqxazfdusbzalrdp","Tuesday","afternoon",1,2,5,104,0.240234832104797,0.595889850292714,0.00381392661080613,0.0169604160647212
"pfwpbz8lge0tmdztsfwo","Wednesday","morning",0,6,1,16,0.273679827507502,0.656501681350908,0.00848010437051533,0
"piciyotaqtfn2gwtppgp","Monday","afternoon",0,5,2,103,0.349273678362114,0.533586067569813,0.00762393998695369,0.00562622309197652
"piciyotaqtfn2gwtppgp","Tuesday","morning",1,3,6,190,0.299762789311593,0.530506067772867,0.00801664095732249,0.00292151638386388
"piciyotaqtfn2gwtppgp","Tuesday","afternoon",0,6,2,5,0.481739411639064,0.592525721245571,0.005453306066803,0.0299931833674165
"piciyotaqtfn2gwtppgp","Monday","morning",0,4,4,55,0.352175525676649,0.528848321651592,0.00693555989495657,0.01993131775638
"piciyotaqtfn2gwtppgp","Tuesday","morning",0,4,4,82,0.41440079862676,0.570947961351766,0.00636973645823203,0.00068073519400953
"piciyotaqtfn2gwtppgp","Tuesday","afternoon",1,2,5,73,0.428105924356141,0.582426731435423,0.00747639034627492,0.00426285414480588
"piciyotaqtfn2gwtppgp","Wednesday","morning",1,3,5,14,0.338097494056653,0.566887012748289,0.00481041312959819,0
"3pjyt7ghofdtnl2r7m1h","Tuesday","afternoon",1,3,5,71,0.34370358038491,0.640611863981766,0.0124840402894028,0.00198609731876862
"piciyotaqtfn2gwtppgp","Thursday","morning",0,4,2,95,0.262955172721506,0.537573477003153,0.0057034968335759,0.0060181725209456
"piciyotaqtfn2gwtppgp","Thursday","afternoon",1,2,6,163,0.303223282097508,0.542803223704074,0.00569582123884112,0.00561366997097322
"piciyotaqtfn2gwtppgp","Friday","afternoon",0,4,1,37,0.281143965947183,0.55788801388179,0.00677783754706832,0.00742334588488435
"piciyotaqtfn2gwtppgp","Monday","morning",0,5,2,44,0.308975735694822,0.493531808052357,0.00401643937978704,0.0566037735849057
"piciyotaqtfn2gwtppgp","Tuesday","morning",0,3,4,22,0.327125373412415,0.507852233975679,0.00332485820457657,0.0174066106004303
"piciyotaqtfn2gwtppgp","Tuesday","afternoon",1,3,5,14,0.330035340516667,0.527376309103588,0.00523076923076923,0
"piciyotaqtfn2gwtppgp","Thursday","morning",0,5,2,166,0.181626957026804,0.475726644011518,0.00447421882557802,0.0203637418980362
"piciyotaqtfn2gwtppgp","Thursday","afternoon",0,4,5,26,0.363660874437914,0.538073867539308,0.00583842498302783,0.00271554650373388
"piciyotaqtfn2gwtppgp","Friday","morning",0,3,1,17,0.436124952406039,0.536981900978638,0.00422535211267606,0.000704225352112676
"piciyotaqtfn2gwtppgp","Friday","afternoon",0,4,1,66,0.331884775091285,0.523631146114976,0.00343762745440774,0.0213832080638583
"3pjyt7ghofdtnl2r7m1h","Wednesday","morning",1,2,5,9,0.446654832025526,0.692768091538335,0.014430785676109,0
"piciyotaqtfn2gwtppgp","Monday","morning",0,6,2,5,0.625787773374199,0.553065253639677,0.00567260940032415,0
"piciyotaqtfn2gwtppgp","Monday","afternoon",0,4,3,87,0.344581933076613,0.543162027785075,0.00531761408137186,0.00651304670431592
"piciyotaqtfn2gwtppgp","Tuesday","afternoon",1,3,5,72,0.271477983561213,0.536026811609465,0.00568289448759235,0.00473574540632696
"piciyotaqtfn2gwtppgp","Thursday","morning",0,5,2,18,0.38792098323971,0.559367867425459,0.00765194578049847,0
"piciyotaqtfn2gwtppgp","Thursday","afternoon",0,3,3,114,0.226333495003856,0.518239721409617,0.00474720185256658,0.00439984561945195
"piciyotaqtfn2gwtppgp","Friday","morning",0,6,2,16,0.562699514226527,0.5954792026727,0.00492707922743398,0.00295624753646039
"piciyotaqtfn2gwtppgp","Friday","afternoon",0,1,1,51,0.231021531189681,0.492068976117764,0.0049929447519809,0.0463475523716488
"piciyotaqtfn2gwtppgp","Monday","morning",0,4,4,63,0.432738186539374,0.573274228882654,0.00646759322966836,0.00316499243153984
